设备编号,流水日期,取款存款轧差
20020145,2019/8/22,22200
20020145,2019/8/23,10000
20020145,2019/8/24,-2400
20020145,2019/8/25,2400
20020145,2019/8/26,-9412
20020145,2019/8/27,-7100
20020145,2019/8/28,-4000
20020145,2019/8/29,15100
20020145,2019/8/30,12300
20020145,2019/8/31,7600
20020145,2019/9/1,9900
20020145,2019/9/2,-1850
20020145,2019/9/3,4400
20020145,2019/9/4,-2900
20020145,2019/9/5,34900
20020145,2019/9/6,23400
20020145,2019/9/7,-3000
20020145,2019/9/8,13800
20020145,2019/9/9,16400
20020145,2019/9/10,21500
20020145,2019/9/11,12500
20020145,2019/9/12,-11487
20020145,2019/9/13,26000
20020145,2019/9/14,4500
20020145,2019/9/15,29100
20020145,2019/9/16,26700
20020145,2019/9/17,300
20020145,2019/9/18,27000
20020145,2019/9/19,-25500
20020145,2019/9/20,-23700
20020145,2019/9/21,68400
20020145,2019/9/22,-7300
20020145,2019/9/23,-4500
20020145,2019/9/24,7800
20020145,2019/9/25,2000
20020145,2019/9/26,12188
20020145,2019/9/27,48300
20020145,2019/9/28,10800
20020145,2019/9/29,38100
20020145,2019/9/30,35000
20020145,2019/10/1,41300
20020145,2019/10/2,12550
20020145,2019/10/3,-2800
20020145,2019/10/4,31500
20020145,2019/10/5,43000
20020145,2019/10/6,11025
20020145,2019/10/7,18200
20020145,2019/10/8,6500
20020145,2019/10/9,17500
20020145,2019/10/10,42000
20020145,2019/10/11,25100
20020145,2019/10/12,1400
20020145,2019/10/13,3688
20020145,2019/10/14,34500
20020145,2019/10/15,16963
20020145,2019/10/16,-33000
20020145,2019/10/17,30700
20020145,2019/10/18,-30200
20020145,2019/10/19,-2500
20020145,2019/10/20,-1200
20020145,2019/10/21,10900
20020145,2019/10/22,24800
20020145,2019/10/23,31000
20020145,2019/10/24,-23462
20020145,2019/10/25,-11275
20020145,2019/10/26,-2000
20020145,2019/10/27,33100
20020145,2019/10/28,6500
20020145,2019/10/29,4338
20020145,2019/10/30,8300
20020145,2019/10/31,-30000
20020145,2019/11/1,7100
20020145,2019/11/2,-400
20020145,2019/11/3,49400
20020145,2019/11/4,21000
20020145,2019/11/5,10000
20020145,2019/11/6,12600
20020145,2019/11/7,10600
20020145,2019/11/8,26300
20020145,2019/11/9,26217
20020145,2019/11/10,38400
20020145,2019/11/11,14200
20020145,2019/11/12,15450
20020145,2019/11/13,-8733
20020145,2019/11/14,-87800
20020145,2019/11/15,-16600
20020145,2019/11/16,-13900
20020145,2019/11/17,620
20020145,2019/11/18,2000
20020145,2019/11/19,27200
20020145,2019/11/20,2000
20020145,2019/11/21,20000
20020145,2019/11/22,-20425
20020145,2019/11/23,0
20020145,2019/11/24,29700
20020145,2019/11/25,-6700
20020145,2019/11/26,-1300
20020145,2019/11/27,18500
20020145,2019/11/28,-21800
20020145,2019/11/29,4950
20020145,2019/11/30,5675
20020145,2019/12/1,32700
20020145,2019/12/2,9325
20020145,2019/12/3,14425
20020145,2019/12/4,9025
20020145,2019/12/5,-19067
20020145,2019/12/6,4234
20020145,2019/12/7,7700
20020145,2019/12/8,27133
20020145,2019/12/9,4707
20020146,2019/6/12,10600
20020146,2019/6/26,531800
20020146,2019/6/27,353500
20020146,2019/6/28,508100
20020146,2019/6/29,275300
20020146,2019/6/30,15600
20020146,2019/7/1,603400
20020146,2019/7/2,328500
20020146,2019/7/3,224100
20020146,2019/7/4,554400
20020146,2019/7/5,565600
20020146,2019/7/6,16400
20020146,2019/7/7,22700
20020146,2019/7/8,285300
20020146,2019/7/9,360900
20020146,2019/7/10,634400
20020146,2019/7/11,167700
20020146,2019/7/12,103200
20020146,2019/7/13,671600
20020146,2019/7/14,124500
20020146,2019/7/15,466900
20020146,2019/7/16,507200
20020146,2019/7/17,219600
20020146,2019/7/18,738400
20020146,2019/7/19,-47600
20020146,2019/7/20,657600
20020146,2019/7/21,7300
20020146,2019/7/22,305600
20020146,2019/7/23,663000
20020146,2019/7/24,180700
20020146,2019/7/25,668900
20020146,2019/7/26,483800
20020146,2019/7/27,89100
20020146,2019/7/28,23800
20020146,2019/7/29,603500
20020146,2019/7/30,447700
20020146,2019/7/31,-500
20020146,2019/8/1,399600
20020146,2019/8/2,-74700
20020146,2019/8/3,353000
20020146,2019/8/4,475200
20020146,2019/8/5,379700
20020146,2019/8/6,328300
20020146,2019/8/7,299200
20020146,2019/8/8,338700
20020146,2019/8/9,25500
20020146,2019/8/10,607900
20020146,2019/8/11,444100
20020146,2019/8/12,174900
20020146,2019/8/13,749700
20020146,2019/8/14,179400
20020146,2019/8/15,71000
20020146,2019/8/16,73100
20020146,2019/8/17,142400
20020146,2019/8/18,813100
20020146,2019/8/19,466300
20020146,2019/8/20,352200
20020146,2019/8/21,247400
20020146,2019/8/22,481100
20020146,2019/8/23,671800
20020146,2019/8/24,17700
20020146,2019/8/25,-7500
20020146,2019/8/26,120700
20020146,2019/8/27,56100
20020146,2019/8/28,363600
20020146,2019/8/29,871500
20020146,2019/8/30,392200
20020146,2019/8/31,9100
20020146,2019/9/1,45600
20020146,2019/9/2,255700
20020146,2019/9/3,624600
20020146,2019/9/4,206000
20020146,2019/9/5,247300
20020146,2019/9/6,884400
20020146,2019/9/7,66600
20020146,2019/9/8,20200
20020146,2019/9/9,465500
20020146,2019/9/10,527700
20020146,2019/9/11,70100
20020146,2019/9/12,240200
20020146,2019/9/13,105600
20020146,2019/9/14,697600
20020146,2019/9/15,14200
20020146,2019/9/16,467200
20020146,2019/9/17,571300
20020146,2019/9/18,175800
20020146,2019/9/19,575600
20020146,2019/9/20,547500
20020146,2019/9/21,-22100
20020146,2019/9/22,115400
20020146,2019/9/23,528800
20020146,2019/9/24,635200
20020146,2019/9/25,19300
20020146,2019/9/26,1063700
20020146,2019/9/27,608400
20020146,2019/9/28,1045900
20020146,2019/9/29,47100
20020146,2019/9/30,168600
20020146,2019/10/1,901800
20020146,2019/10/2,56900
20020146,2019/10/3,-44900
20020146,2019/10/4,119300
20020146,2019/10/5,27000
20020146,2019/10/6,127400
20020146,2019/10/7,81700
20020146,2019/10/8,161700
20020146,2019/10/9,-77800
20020146,2019/10/10,189900
20020146,2019/10/11,657400
20020146,2019/10/12,456000
20020146,2019/10/13,390800
20020146,2019/10/14,60400
20020146,2019/10/15,539100
20020146,2019/10/16,585800
20020146,2019/10/17,685000
20020146,2019/10/18,448000
20020146,2019/10/19,12900
20020146,2019/10/20,48400
20020146,2019/10/21,-1500
20020146,2019/10/22,814800
20020146,2019/10/23,367500
20020146,2019/10/24,888700
20020146,2019/10/25,240200
20020146,2019/10/26,31000
20020146,2019/10/27,19900
20020146,2019/10/28,162500
20020146,2019/10/29,463000
20020146,2019/10/30,354000
20020146,2019/10/31,911800
20020146,2019/11/1,-35800
20020146,2019/11/2,280800
20020146,2019/11/3,37200
20020146,2019/11/4,269500
20020146,2019/11/5,577500
20020146,2019/11/6,76800
20020146,2019/11/7,387800
20020146,2019/11/8,584700
20020146,2019/11/9,-42200
20020146,2019/11/10,62100
20020146,2019/11/11,457800
20020146,2019/11/12,617300
20020146,2019/11/13,50900
20020146,2019/11/14,654700
20020146,2019/11/15,554500
20020146,2019/11/16,375200
20020146,2019/11/17,23000
20020146,2019/11/18,151700
20020146,2019/11/19,626200
20020146,2019/11/20,286900
20020146,2019/11/21,1084200
20020146,2019/11/22,638400
20020146,2019/11/23,2000
20020146,2019/11/24,21700
20020146,2019/11/25,950400
20020146,2019/11/26,260800
20020146,2019/11/27,2900
20020146,2019/11/28,759625
20020146,2019/11/29,435450
20020146,2019/11/30,153950
20020146,2019/12/1,36000
20020146,2019/12/2,457350
20020146,2019/12/3,520450
20020146,2019/12/4,104375
20020146,2019/12/5,708900
20020146,2019/12/6,592533
20020146,2019/12/7,111667
20020146,2019/12/8,35600
20020147,2019/6/12,-26300
20020147,2019/6/26,458900
20020147,2019/6/27,392100
20020147,2019/6/28,770700
20020147,2019/6/29,4300
20020147,2019/6/30,-3700
20020147,2019/7/1,398700
20020147,2019/7/2,205000
20020147,2019/7/3,131900
20020147,2019/7/4,176800
20020147,2019/7/5,126500
20020147,2019/7/6,307500
20020147,2019/7/7,470600
20020147,2019/7/8,248400
20020147,2019/7/9,159500
20020147,2019/7/10,323700
20020147,2019/7/11,833900
20020147,2019/7/12,463700
20020147,2019/7/13,310400
20020147,2019/7/14,15300
20020147,2019/7/15,363900
20020147,2019/7/16,753300
20020147,2019/7/17,500
20020147,2019/7/18,522800
20020147,2019/7/19,82000
20020147,2019/7/20,655100
20020147,2019/7/21,-100
20020147,2019/7/22,422300
20020147,2019/7/23,618800
20020147,2019/7/24,76100
20020147,2019/7/25,278800
20020147,2019/7/26,887300
20020147,2019/7/27,10800
20020147,2019/7/28,5300
20020147,2019/7/29,496300
20020147,2019/7/30,662800
20020147,2019/7/31,-600
20020147,2019/8/1,314800
20020147,2019/8/2,58100
20020147,2019/8/3,467800
20020147,2019/8/4,250600
20020147,2019/8/5,458200
20020147,2019/8/6,94500
20020147,2019/8/7,301100
20020147,2019/8/8,263400
20020147,2019/8/9,7500
20020147,2019/8/10,-28800
20020147,2019/8/11,504100
20020147,2019/8/12,623100
20020147,2019/8/13,590800
20020147,2019/8/14,168000
20020147,2019/8/15,403200
20020147,2019/8/16,299700
20020147,2019/8/17,443500
20020147,2019/8/18,18300
20020147,2019/8/19,63100
20020147,2019/8/20,88900
20020147,2019/8/21,328900
20020147,2019/8/22,342400
20020147,2019/8/23,684700
20020147,2019/8/24,-6100
20020147,2019/8/25,34700
20020147,2019/8/26,257500
20020147,2019/8/27,440900
20020147,2019/8/28,232400
20020147,2019/8/29,687800
20020147,2019/8/30,516600
20020147,2019/8/31,8900
20020147,2019/9/1,100
20020147,2019/9/2,306400
20020147,2019/9/3,718500
20020147,2019/9/4,53700
20020147,2019/9/5,38600
20020147,2019/9/6,528900
20020147,2019/9/7,496400
20020147,2019/9/8,41000
20020147,2019/9/9,388700
20020147,2019/9/10,575500
20020147,2019/9/11,67300
20020147,2019/9/12,900
20020147,2019/9/13,130800
20020147,2019/9/14,1024400
20020147,2019/9/15,-800
20020147,2019/9/16,402000
20020147,2019/9/17,523200
20020147,2019/9/18,153100
20020147,2019/9/19,579100
20020147,2019/9/20,550000
20020147,2019/9/21,46300
20020147,2019/9/22,113700
20020147,2019/9/23,451300
20020147,2019/9/24,683900
20020147,2019/9/25,-7400
20020147,2019/9/26,860700
20020147,2019/9/27,610200
20020147,2019/9/28,1012500
20020147,2019/9/29,15200
20020147,2019/9/30,132100
20020147,2019/10/1,846600
20020147,2019/10/2,104900
20020147,2019/10/3,-200
20020147,2019/10/4,64100
20020147,2019/10/5,38900
20020147,2019/10/6,-4400
20020147,2019/10/7,-14200
20020147,2019/10/8,307700
20020147,2019/10/9,92300
20020147,2019/10/10,165700
20020147,2019/10/11,375100
20020147,2019/10/12,44300
20020147,2019/10/13,352900
20020147,2019/10/14,202800
20020147,2019/10/15,467400
20020147,2019/10/16,780400
20020147,2019/10/17,147000
20020147,2019/10/18,778200
20020147,2019/10/19,210000
20020147,2019/10/20,53500
20020147,2019/10/21,700200
20020147,2019/10/22,417000
20020147,2019/10/23,49000
20020147,2019/10/24,455000
20020147,2019/10/25,619700
20020147,2019/10/26,15100
20020147,2019/10/27,-9000
20020147,2019/10/28,162800
20020147,2019/10/29,313200
20020147,2019/10/30,840000
20020147,2019/10/31,619500
20020147,2019/11/1,-89500
20020147,2019/11/2,703900
20020147,2019/11/3,9200
20020147,2019/11/4,241200
20020147,2019/11/5,396700
20020147,2019/11/6,489700
20020147,2019/11/7,614700
20020147,2019/11/8,9800
20020147,2019/11/9,-200
20020147,2019/11/10,21800
20020147,2019/11/11,803200
20020147,2019/11/12,268300
20020147,2019/11/13,3000
20020147,2019/11/14,475100
20020147,2019/11/15,552700
20020147,2019/11/16,711300
20020147,2019/11/17,19400
20020147,2019/11/18,395900
20020147,2019/11/19,176000
20020147,2019/11/20,670300
20020147,2019/11/21,868000
20020147,2019/11/22,1181300
20020147,2019/11/23,23500
20020147,2019/11/24,31700
20020147,2019/11/25,693900
20020147,2019/11/26,312300
20020147,2019/11/27,-28800
20020147,2019/11/28,644325
20020147,2019/11/29,413575
20020147,2019/11/30,359625
20020147,2019/12/1,20525
20020147,2019/12/2,533550
20020147,2019/12/3,288325
20020147,2019/12/4,283550
20020147,2019/12/5,652600
20020147,2019/12/6,581267
20020147,2019/12/7,244866
20020147,2019/12/8,24300
20020162,2019/6/26,47600
20020162,2019/6/27,31400
20020162,2019/6/28,44000
20020162,2019/6/29,1100
20020162,2019/7/1,63000
20020162,2019/7/3,-5100
20020162,2019/7/4,58100
20020162,2019/7/5,31800
20020162,2019/7/7,-200
20020162,2019/7/9,74200
20020162,2019/7/10,38700
20020162,2019/7/11,-28000
20020162,2019/7/12,47700
20020162,2019/7/13,5800
20020162,2019/7/14,21000
20020162,2019/7/15,19700
20020162,2019/7/16,55900
20020162,2019/7/17,94300
20020162,2019/7/18,-124800
20020162,2019/7/19,149700
20020162,2019/7/21,-24700
20020162,2019/7/24,1800
20020162,2019/7/25,18000
20020162,2019/7/26,36300
20020162,2019/7/27,800
20020162,2019/7/28,0
20020162,2019/7/29,2600
20020162,2019/7/30,42900
20020162,2019/7/31,-20500
20020162,2019/8/1,-18100
20020162,2019/8/2,48900
20020162,2019/8/3,32000
20020162,2019/8/4,22000
20020162,2019/8/5,10100
20020162,2019/8/6,-11100
20020162,2019/8/7,24000
20020162,2019/8/8,-48800
20020162,2019/8/9,15100
20020162,2019/8/10,4300
20020162,2019/8/11,2900
20020162,2019/8/12,10500
20020162,2019/8/13,-29500
20020162,2019/8/14,700
20020162,2019/8/15,-3600
20020162,2019/8/16,12700
20020162,2019/8/17,6700
20020162,2019/8/18,-13700
20020162,2019/8/19,-14000
20020162,2019/8/20,12800
20020162,2019/8/21,21000
20020162,2019/8/22,-65000
20020162,2019/8/23,39400
20020162,2019/8/24,0
20020162,2019/8/25,6000
20020162,2019/8/26,-18700
20020162,2019/8/27,-4200
20020162,2019/8/28,-5500
20020162,2019/8/29,10100
20020162,2019/8/30,900
20020162,2019/8/31,2000
20020162,2019/9/1,24400
20020162,2019/9/2,40000
20020162,2019/9/3,55700
20020162,2019/9/4,19900
20020162,2019/9/5,32700
20020162,2019/9/6,31700
20020162,2019/9/7,500
20020162,2019/9/9,18200
20020162,2019/9/12,-3000
20020162,2019/9/13,4000
20020162,2019/9/14,5500
20020162,2019/9/16,22900
20020162,2019/9/18,9700
20020162,2019/9/19,-11900
20020162,2019/9/20,-10300
20020162,2019/9/21,2000
20020162,2019/9/22,500
20020162,2019/9/23,21000
20020162,2019/9/24,-21700
20020162,2019/9/25,19600
20020162,2019/9/26,30600
20020162,2019/9/27,43600
20020162,2019/9/28,-60000
20020162,2019/9/29,49000
20020162,2019/9/30,27100
20020162,2019/10/1,-4000
20020162,2019/10/2,3000
20020162,2019/10/3,9200
20020162,2019/10/4,0
20020162,2019/10/5,1300
20020162,2019/10/6,-36900
20020162,2019/10/7,7400
20020162,2019/10/8,27900
20020162,2019/10/9,66300
20020162,2019/10/10,-13400
20020162,2019/10/11,21900
20020162,2019/10/12,-8000
20020162,2019/10/13,2000
20020162,2019/10/14,13400
20020162,2019/10/15,-2200
20020162,2019/10/16,-44200
20020162,2019/10/17,-17000
20020162,2019/10/18,-3800
20020162,2019/10/19,2000
20020162,2019/10/20,-1400
20020162,2019/10/21,-9100
20020162,2019/10/22,10600
20020162,2019/10/23,-6100
20020162,2019/10/24,5500
20020162,2019/10/25,40500
20020162,2019/10/26,-10600
20020162,2019/10/27,4300
20020162,2019/10/28,2600
20020162,2019/10/29,12100
20020162,2019/10/30,45600
20020162,2019/10/31,5900
20020162,2019/11/1,30000
20020162,2019/11/2,18400
20020162,2019/11/3,9700
20020162,2019/11/4,58600
20020162,2019/11/5,31600
20020162,2019/11/6,-12400
20020162,2019/11/7,37200
20020162,2019/11/8,22100
20020162,2019/11/9,5500
20020162,2019/11/10,-4600
20020162,2019/11/11,-21100
20020162,2019/11/12,24500
20020162,2019/11/13,2600
20020162,2019/11/14,32000
20020162,2019/11/15,9300
20020162,2019/11/16,0
20020162,2019/11/17,2000
20020162,2019/11/18,46500
20020162,2019/11/19,41500
20020162,2019/11/20,8200
20020162,2019/11/21,12600
20020162,2019/11/22,39000
20020162,2019/11/24,3000
20020162,2019/11/26,17200
20020162,2019/11/27,7000
20020164,2019/6/12,-34100
20020164,2019/6/26,362700
20020164,2019/6/27,50300
20020164,2019/6/28,236000
20020164,2019/6/29,613200
20020164,2019/6/30,35500
20020164,2019/7/1,299800
20020164,2019/7/2,12700
20020164,2019/7/3,652300
20020164,2019/7/4,461100
20020164,2019/7/5,510600
20020164,2019/7/6,47900
20020164,2019/7/7,19000
20020164,2019/7/8,455000
20020164,2019/7/9,321500
20020164,2019/7/10,176000
20020164,2019/7/11,353200
20020164,2019/7/12,421900
20020164,2019/7/13,204300
20020164,2019/7/14,24300
20020164,2019/7/15,255700
20020164,2019/7/16,145500
20020164,2019/7/17,5400
20020164,2019/7/18,267600
20020164,2019/7/19,273800
20020164,2019/7/20,378700
20020164,2019/7/21,28900
20020164,2019/7/22,286900
20020164,2019/7/23,568600
20020164,2019/7/24,199500
20020164,2019/7/25,398900
20020164,2019/7/26,200300
20020164,2019/7/27,366300
20020164,2019/7/28,14700
20020164,2019/7/29,480100
20020164,2019/7/30,595000
20020164,2019/7/31,46500
20020164,2019/8/1,233900
20020164,2019/8/2,232100
20020164,2019/8/3,418000
20020164,2019/8/4,76800
20020164,2019/8/5,237300
20020164,2019/8/6,230300
20020164,2019/8/7,207800
20020164,2019/8/8,110300
20020164,2019/8/9,54600
20020164,2019/8/10,240400
20020164,2019/8/11,534900
20020164,2019/8/12,168800
20020164,2019/8/13,253200
20020164,2019/8/14,454200
20020164,2019/8/15,55000
20020164,2019/8/16,158300
20020164,2019/8/17,467600
20020164,2019/8/18,169300
20020164,2019/8/19,143700
20020164,2019/8/20,353300
20020164,2019/8/21,122000
20020164,2019/8/22,119000
20020164,2019/8/23,566700
20020164,2019/8/24,334200
20020164,2019/8/25,14000
20020164,2019/8/26,393000
20020164,2019/8/27,440300
20020164,2019/8/28,76400
20020164,2019/8/29,919900
20020164,2019/8/30,338600
20020164,2019/8/31,7200
20020164,2019/9/1,77700
20020164,2019/9/2,54300
20020164,2019/9/3,150500
20020164,2019/9/4,144200
20020164,2019/9/5,564700
20020164,2019/9/6,668800
20020164,2019/9/7,422500
20020164,2019/9/8,16500
20020164,2019/9/9,478900
20020164,2019/9/10,83600
20020164,2019/9/11,75300
20020164,2019/9/12,533900
20020164,2019/9/13,50900
20020164,2019/9/14,830500
20020164,2019/9/15,12300
20020164,2019/9/16,243100
20020164,2019/9/17,312500
20020164,2019/9/18,69700
20020164,2019/9/19,304600
20020164,2019/9/20,826900
20020164,2019/9/21,0
20020164,2019/9/22,21100
20020164,2019/9/23,152300
20020164,2019/9/24,914500
20020164,2019/9/25,15800
20020164,2019/9/26,1104300
20020164,2019/9/27,445600
20020164,2019/9/28,1159100
20020164,2019/9/29,16800
20020164,2019/9/30,315400
20020164,2019/10/1,702000
20020164,2019/10/2,30100
20020164,2019/10/3,-10000
20020164,2019/10/4,52400
20020164,2019/10/5,22500
20020164,2019/10/6,134500
20020164,2019/10/7,198000
20020164,2019/10/8,91900
20020164,2019/10/9,49600
20020164,2019/10/10,75100
20020164,2019/10/11,397000
20020164,2019/10/12,312400
20020164,2019/10/13,420700
20020164,2019/10/14,204800
20020164,2019/10/15,145600
20020164,2019/10/16,337300
20020164,2019/10/17,118400
20020164,2019/10/18,349600
20020164,2019/10/19,556800
20020164,2019/10/20,20800
20020164,2019/10/21,463300
20020164,2019/10/22,617700
20020164,2019/10/23,43700
20020164,2019/10/24,893200
20020164,2019/10/25,232100
20020164,2019/10/26,17600
20020164,2019/10/27,41500
20020164,2019/10/28,151100
20020164,2019/10/29,343700
20020164,2019/10/30,582400
20020164,2019/10/31,326100
20020164,2019/11/1,117600
20020164,2019/11/2,614400
20020164,2019/11/3,2900
20020164,2019/11/4,205600
20020164,2019/11/5,-28300
20020164,2019/11/6,592000
20020164,2019/11/7,652000
20020164,2019/11/8,499100
20020164,2019/11/9,-27500
20020164,2019/11/10,88900
20020164,2019/11/11,521600
20020164,2019/11/12,452200
20020164,2019/11/13,12100
20020164,2019/11/14,635200
20020164,2019/11/15,245400
20020164,2019/11/16,299000
20020164,2019/11/17,33500
20020164,2019/11/18,353100
20020164,2019/11/19,406300
20020164,2019/11/20,301700
20020164,2019/11/21,467000
20020164,2019/11/22,703200
20020164,2019/11/23,9100
20020164,2019/11/24,18000
20020164,2019/11/25,813600
20020164,2019/11/26,330300
20020164,2019/11/27,8600
20020164,2019/11/28,520075
20020164,2019/11/29,391325
20020164,2019/11/30,223750
20020164,2019/12/1,35825
20020164,2019/12/2,473475
20020164,2019/12/3,290125
20020164,2019/12/4,228600
20020164,2019/12/5,584733
20020164,2019/12/6,482567
20020164,2019/12/7,93533
20020164,2019/12/8,46800
20020165,2019/6/12,-4500
20020165,2019/6/26,312000
20020165,2019/6/27,372900
20020165,2019/6/28,327100
20020165,2019/6/29,387600
20020165,2019/6/30,8600
20020165,2019/7/1,464000
20020165,2019/7/2,55700
20020165,2019/7/3,564700
20020165,2019/7/4,29100
20020165,2019/7/5,576300
20020165,2019/7/6,342700
20020165,2019/7/7,83000
20020165,2019/7/8,254800
20020165,2019/7/9,228600
20020165,2019/7/10,531100
20020165,2019/7/11,283800
20020165,2019/7/12,105200
20020165,2019/7/13,462000
20020165,2019/7/14,242600
20020165,2019/7/15,-74500
20020165,2019/7/16,352400
20020165,2019/7/17,515700
20020165,2019/7/18,119000
20020165,2019/7/19,630200
20020165,2019/7/20,220300
20020165,2019/7/21,15000
20020165,2019/7/22,496300
20020165,2019/7/23,440900
20020165,2019/7/24,162900
20020165,2019/7/25,690400
20020165,2019/7/26,274200
20020165,2019/7/27,27600
20020165,2019/7/28,14500
20020165,2019/7/29,256900
20020165,2019/7/30,773400
20020165,2019/7/31,-13000
20020165,2019/8/1,466400
20020165,2019/8/2,177500
20020165,2019/8/3,187800
20020165,2019/8/4,196000
20020165,2019/8/5,168900
20020165,2019/8/6,231800
20020165,2019/8/7,334200
20020165,2019/8/8,135100
20020165,2019/8/9,80100
20020165,2019/8/10,297700
20020165,2019/8/11,430600
20020165,2019/8/12,292000
20020165,2019/8/13,487700
20020165,2019/8/14,271200
20020165,2019/8/15,384900
20020165,2019/8/16,364100
20020165,2019/8/17,106400
20020165,2019/8/18,154300
20020165,2019/8/19,380900
20020165,2019/8/20,186100
20020165,2019/8/21,174900
20020165,2019/8/22,76300
20020165,2019/8/23,303700
20020165,2019/8/24,437800
20020165,2019/8/25,24400
20020165,2019/8/26,69300
20020165,2019/8/27,107700
20020165,2019/8/28,123000
20020165,2019/8/29,592200
20020165,2019/8/30,563200
20020165,2019/8/31,12200
20020165,2019/9/1,18400
20020165,2019/9/2,78700
20020165,2019/9/3,268800
20020165,2019/9/4,218900
20020165,2019/9/5,588200
20020165,2019/9/6,849400
20020165,2019/9/7,50700
20020165,2019/9/8,30400
20020165,2019/9/9,351300
20020165,2019/9/10,275700
20020165,2019/9/11,84300
20020165,2019/9/12,276000
20020165,2019/9/13,280800
20020165,2019/9/14,635900
20020165,2019/9/15,10900
20020165,2019/9/16,272200
20020165,2019/9/17,459300
20020165,2019/9/18,15500
20020165,2019/9/19,149000
20020165,2019/9/20,495300
20020165,2019/9/21,113600
20020165,2019/9/22,47800
20020165,2019/9/23,184800
20020165,2019/9/24,867600
20020165,2019/9/25,14600
20020165,2019/9/26,433700
20020165,2019/9/27,484700
20020165,2019/9/28,151300
20020165,2019/9/29,58400
20020165,2019/9/30,295200
20020165,2019/10/1,539900
20020165,2019/10/2,11400
20020165,2019/10/3,-29600
20020165,2019/10/4,56000
20020165,2019/10/5,32500
20020165,2019/10/6,59600
20020165,2019/10/7,158800
20020165,2019/10/8,12600
20020165,2019/10/9,74400
20020165,2019/10/10,51500
20020165,2019/10/11,307000
20020165,2019/10/12,372300
20020165,2019/10/13,529200
20020165,2019/10/14,123500
20020165,2019/10/15,250800
20020165,2019/10/16,497000
20020165,2019/10/17,355000
20020165,2019/10/18,436500
20020165,2019/10/19,369100
20020165,2019/10/20,29200
20020165,2019/10/21,659300
20020165,2019/10/22,477400
20020165,2019/10/23,42300
20020165,2019/10/24,422600
20020165,2019/10/25,665000
20020165,2019/10/26,14700
20020165,2019/10/27,25400
20020165,2019/10/28,13100
20020165,2019/10/29,289400
20020165,2019/10/30,619700
20020165,2019/10/31,525800
20020165,2019/11/1,123100
20020165,2019/11/2,427800
20020165,2019/11/3,37900
20020165,2019/11/4,205800
20020165,2019/11/5,109100
20020165,2019/11/6,420100
20020165,2019/11/7,707800
20020165,2019/11/8,602800
20020165,2019/11/9,-4600
20020165,2019/11/10,21900
20020165,2019/11/11,557700
20020165,2019/11/12,545300
20020165,2019/11/13,29700
20020165,2019/11/14,258000
20020165,2019/11/15,519000
20020165,2019/11/16,380700
20020165,2019/11/17,15500
20020165,2019/11/18,124100
20020165,2019/11/19,209500
20020165,2019/11/20,557600
20020165,2019/11/21,559300
20020165,2019/11/22,535500
20020165,2019/11/23,29600
20020165,2019/11/24,14100
20020165,2019/11/25,815800
20020165,2019/11/26,292500
20020165,2019/11/27,42000
20020165,2019/11/28,512725
20020165,2019/11/29,445100
20020165,2019/11/30,208375
20020165,2019/12/1,22350
20020165,2019/12/2,425850
20020165,2019/12/3,289100
20020165,2019/12/4,262350
20020165,2019/12/5,508367
20020165,2019/12/6,552433
20020165,2019/12/7,135233
20020165,2019/12/8,17166
20020172,2019/6/26,11300
20020172,2019/6/27,-24700
20020172,2019/6/28,-56500
20020172,2019/6/29,87100
20020172,2019/6/30,67600
20020172,2019/7/1,-1000
20020172,2019/7/2,16900
20020172,2019/7/3,81200
20020172,2019/7/4,-700
20020172,2019/7/5,-55300
20020172,2019/7/6,62300
20020172,2019/7/7,67200
20020172,2019/7/8,-34500
20020172,2019/7/9,66800
20020172,2019/7/10,-16000
20020172,2019/7/11,-41600
20020172,2019/7/12,79500
20020172,2019/7/13,-21800
20020172,2019/7/14,48700
20020172,2019/7/15,194100
20020172,2019/7/16,22100
20020172,2019/7/17,-24300
20020172,2019/7/18,29400
20020172,2019/7/19,55600
20020172,2019/7/20,259100
20020172,2019/7/21,8400
20020172,2019/7/22,63100
20020172,2019/7/23,68600
20020172,2019/7/24,37800
20020172,2019/7/25,39800
20020172,2019/7/26,30800
20020172,2019/7/27,-23200
20020172,2019/7/28,62600
20020172,2019/7/29,51600
20020172,2019/7/30,54000
20020172,2019/7/31,93700
20020172,2019/8/1,46800
20020172,2019/8/2,17000
20020172,2019/8/3,11000
20020172,2019/8/4,-146400
20020172,2019/8/5,81800
20020172,2019/8/6,63100
20020172,2019/8/7,-4300
20020172,2019/8/8,74500
20020172,2019/8/9,70100
20020172,2019/8/10,-74100
20020172,2019/8/11,13100
20020172,2019/8/12,8200
20020172,2019/8/13,-55900
20020172,2019/8/14,55800
20020172,2019/8/15,31200
20020172,2019/8/16,30300
20020172,2019/8/17,-3000
20020172,2019/8/18,79100
20020172,2019/8/19,-23400
20020172,2019/8/20,30800
20020172,2019/8/21,20900
20020172,2019/8/22,85200
20020172,2019/8/23,77000
20020172,2019/8/24,-25700
20020172,2019/8/25,-12600
20020172,2019/8/26,-4600
20020172,2019/8/27,-13300
20020172,2019/8/28,-16700
20020172,2019/8/29,-98200
20020172,2019/8/30,24200
20020172,2019/8/31,66300
20020172,2019/9/1,-77100
20020172,2019/9/2,7300
20020172,2019/9/3,-38700
20020172,2019/9/4,112600
